filepath,file_size,num_sections,export_count,avg_entropy
C:\Windows\System32\Windows.Media.dll,6918496,8,3,3.922902745
C:\Windows\System32\Windows.Media.Editing.dll,1273856,8,3,3.430574029
C:\Windows\System32\Windows.Media.FaceAnalysis.dll,1302528,7,4,3.780089517
C:\Windows\System32\Windows.Media.Import.dll,684032,8,3,3.174867129
C:\Windows\System32\Windows.Media.MediaControl.dll,604768,8,11,3.054635286
C:\Windows\System32\Windows.Media.Ocr.dll,876544,7,3,3.929987095
C:\Windows\System32\Windows.Media.Playback.BackgroundMediaPlayer.dll,872448,8,3,2.916003613
C:\Windows\System32\Windows.Media.Playback.MediaPlayer.dll,937984,8,3,2.98994538
C:\Windows\System32\Windows.Media.Playback.ProxyStub.dll,106496,7,4,2.066446931
C:\Windows\System32\Windows.Media.Protection.PlayReady.dll,7517616,17,6,3.054499095
C:\Windows\System32\Windows.Media.Renewal.dll,143360,8,3,2.377115213
C:\Windows\System32\Windows.Media.Speech.dll,1588192,8,3,3.831214938
C:\Windows\System32\Windows.Media.Speech.UXRes.dll,577536,2,0,3.132481504
C:\Windows\System32\Windows.Media.Streaming.dll,1187840,8,3,3.594489429
C:\Windows\System32\Windows.Media.Streaming.ps.dll,192512,8,2,1.897046599
C:\Windows\System32\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll,135168,8,2,2.069750008
C:\Windows\System32\Windows.Networking.BackgroundTransfer.ContentPrefetchTask.dll,393216,8,2,3.651104667
C:\Windows\System32\Windows.Networking.BackgroundTransfer.dll,1171456,8,6,3.476116776
C:\Windows\System32\Windows.Networking.Connectivity.dll,778240,8,10,3.641489722
C:\Windows\System32\Windows.Networking.dll,897024,8,8,3.371413939
C:\Windows\System32\Windows.Networking.HostName.dll,258048,8,12,2.641805134
C:\Windows\System32\Windows.Networking.NetworkOperators.ESim.dll,389120,8,3,3.436765497
C:\Windows\System32\Windows.Networking.NetworkOperators.HotspotAuthentication.dll,155648,8,5,2.610014993
C:\Windows\System32\Windows.Networking.Proximity.dll,368640,8,4,3.028603216
C:\Windows\System32\Windows.Networking.ServiceDiscovery.Dnssd.dll,131072,7,4,3.039760375
C:\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll,163840,8,6,2.59307415
C:\Windows\System32\Windows.Networking.UX.EapRequestHandler.dll,544768,8,3,3.31155788
C:\Windows\System32\Windows.Networking.Vpn.dll,1114112,8,15,3.781513026
C:\Windows\System32\Windows.Networking.XboxLive.ProxyStub.dll,77824,7,5,2.182845677
C:\Windows\System32\Windows.Payments.dll,512000,8,3,2.946678963
C:\Windows\System32\Windows.Perception.Stub.dll,852656,8,5,2.978020616
C:\Windows\System32\Windows.Security.Authentication.Identity.Provider.dll,258048,8,3,2.732658408
C:\Windows\System32\Windows.Security.Authentication.OnlineId.dll,909312,8,3,3.338205548
C:\Windows\System32\Windows.Security.Authentication.Web.Core.dll,1257472,8,5,3.392876076
C:\Windows\System32\Windows.Security.Credentials.UI.CredentialPicker.dll,137840,9,3,2.123469335
C:\Windows\System32\Windows.Security.Credentials.UI.UserConsentVerifier.dll,163840,8,3,2.78841057
C:\Windows\System32\Windows.Security.Integrity.dll,128416,8,3,2.289553175
C:\Windows\System32\Windows.Services.TargetedContent.dll,964000,8,3,3.495287989
C:\Windows\System32\Windows.SharedPC.AccountManager.dll,274432,8,4,2.760871047
C:\Windows\System32\Windows.SharedPC.CredentialProvider.dll,163840,8,2,2.666305253
C:\Windows\System32\Windows.Shell.BlueLightReduction.dll,454656,8,3,3.382515991
C:\Windows\System32\Windows.Shell.ServiceHostBuilder.dll,137840,7,3,2.610001278
C:\Windows\System32\Windows.Shell.StartLayoutPopulationEvents.dll,32768,2,0,1.826272042
C:\Windows\System32\Windows.StateRepository.dll,5273896,8,7,3.825115426
C:\Windows\System32\Windows.StateRepositoryBroker.dll,153008,8,3,2.650357242
C:\Windows\System32\Windows.StateRepositoryClient.dll,298984,8,52,2.932663284
C:\Windows\System32\Windows.StateRepositoryCore.dll,117176,8,41,1.984212063
C:\Windows\System32\Windows.StateRepositoryPS.dll,819600,7,2,2.290364295
C:\Windows\System32\Windows.StateRepositoryUpgrade.dll,364544,8,1,2.976651563
C:\Windows\System32\Windows.Storage.ApplicationData.dll,451896,8,4,2.969664781
C:\Windows\System32\Windows.Storage.Compression.dll,196608,8,5,2.926263878
C:\Windows\System32\windows.storage.dll,8786128,8,691,4.337386088
C:\Windows\System32\Windows.Storage.OneCore.dll,253520,8,24,2.46463727
C:\Windows\System32\Windows.Storage.Search.dll,1241088,8,28,3.881878813
C:\Windows\System32\Windows.System.Diagnostics.dll,356352,8,2,3.003156395
C:\Windows\System32\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll,77824,7,3,2.322321011
C:\Windows\System32\Windows.System.Diagnostics.TraceReporting.PlatformDiagnosticActions.dll,102400,7,3,2.629383931
C:\Windows\System32\Windows.System.Launcher.dll,1592304,8,3,3.515239696
C:\Windows\System32\Windows.System.Profile.HardwareId.dll,174920,8,3,2.752313113
C:\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll,102400,8,3,2.09314214
C:\Windows\System32\Windows.System.Profile.RetailInfo.dll,192512,8,4,2.648730323
C:\Windows\System32\Windows.System.Profile.SystemId.dll,90112,8,3,1.993624737
C:\Windows\System32\Windows.System.Profile.SystemManufacturers.dll,81920,7,3,2.162443761
C:\Windows\System32\Windows.System.RemoteDesktop.dll,53248,8,5,1.306649638
C:\Windows\System32\Windows.System.SystemManagement.dll,307200,8,3,2.867617949
C:\Windows\System32\Windows.System.UserDeviceAssociation.dll,114688,7,3,2.781508347
C:\Windows\System32\Windows.System.UserProfile.DiagnosticsSettings.dll,114688,8,3,2.23353319
C:\Windows\System32\Windows.UI.Accessibility.dll,327680,8,2,2.955548924
C:\Windows\System32\Windows.UI.AppDefaults.dll,491520,8,4,2.911431949
C:\Windows\System32\Windows.UI.BioFeedback.dll,1748992,7,3,4.096964867
C:\Windows\System32\Windows.UI.BlockedShutdown.dll,413696,7,3,3.691690636
C:\Windows\System32\Windows.UI.Core.TextInput.dll,1437696,8,7,3.557095686
C:\Windows\System32\Windows.UI.Cred.dll,5595136,8,3,3.618348912
C:\Windows\System32\Windows.UI.CredDialogController.dll,409600,8,2,3.611828604
C:\Windows\System32\Windows.UI.dll,1418784,8,15,3.483615798
C:\Windows\System32\Windows.UI.FileExplorer.dll,1518592,8,3,4.060038813
C:\Windows\System32\Windows.UI.Immersive.dll,1355776,8,5,3.871713831
C:\Windows\System32\Windows.UI.Input.Inking.Analysis.dll,4416512,6,3,5.593594032
C:\Windows\System32\Windows.UI.Input.Inking.dll,1630208,8,4,3.911898634
C:\Windows\System32\Windows.UI.Logon.dll,4190208,8,3,3.738268532
C:\Windows\System32\Windows.UI.NetworkUXController.dll,94208,7,3,2.5178876
C:\Windows\System32\Windows.UI.PicturePassword.dll,446464,8,2,3.347119528
C:\Windows\System32\Windows.UI.Search.dll,774144,8,3,3.67739274
C:\Windows\System32\Windows.UI.Shell.dll,73728,7,2,2.090811916
C:\Windows\System32\Windows.UI.Shell.Internal.AdaptiveCards.dll,1347584,7,3,3.97509113
C:\Windows\System32\Windows.UI.Storage.dll,303104,8,3,2.675727492
C:\Windows\System32\Windows.UI.Xaml.Controls.dll,3321856,8,7,4.054051038
C:\Windows\System32\Windows.UI.Xaml.dll,17874944,8,16,4.518834089
C:\Windows\System32\Windows.UI.Xaml.InkControls.dll,835584,7,5,4.181337742
C:\Windows\System32\Windows.UI.Xaml.Maps.dll,1294336,7,5,3.769260088
C:\Windows\System32\Windows.UI.Xaml.Phone.dll,1265664,8,14,3.344155574
C:\Windows\System32\Windows.UI.Xaml.Resources.19h1.dll,712704,2,0,2.849177663
C:\Windows\System32\Windows.UI.Xaml.Resources.21h1.dll,712704,2,0,2.849011073
C:\Windows\System32\Windows.UI.Xaml.Resources.Common.dll,53248,2,0,2.222363312
C:\Windows\System32\Windows.UI.Xaml.Resources.rs1.dll,462848,2,0,2.820753874
C:\Windows\System32\Windows.UI.Xaml.Resources.rs2.dll,516096,2,0,2.836777006
C:\Windows\System32\Windows.UI.Xaml.Resources.rs3.dll,626688,2,0,2.84409793
C:\Windows\System32\Windows.UI.Xaml.Resources.rs4.dll,651264,2,0,2.854499258
C:\Windows\System32\Windows.UI.Xaml.Resources.rs5.dll,708608,2,0,2.847995205
C:\Windows\System32\Windows.UI.Xaml.Resources.th.dll,307200,2,0,2.864679653
C:\Windows\System32\Windows.UI.Xaml.Resources.win81.dll,249856,2,0,2.798752982
C:\Windows\System32\Windows.UI.Xaml.Resources.win8rtm.dll,151552,2,0,2.731495544
C:\Windows\System32\Windows.UI.XamlHost.dll,266240,8,3,2.860540802
C:\Windows\System32\Windows.WARP.JITService.dll,90112,8,2,2.043387793
C:\Windows\System32\Windows.Web.Diagnostics.dll,217088,7,3,3.243464005
C:\Windows\System32\Windows.Web.dll,634880,8,6,3.279337147
C:\Windows\System32\Windows.Web.Http.dll,1388544,8,6,3.288169787
C:\Windows\System32\WindowsCodecs.dll,2311280,9,117,3.52236717
C:\Windows\System32\WindowsCodecsExt.dll,290816,8,4,2.775318154
C:\Windows\System32\WindowsDefaultHeatProcessor.dll,155648,7,1,2.739244821
C:\Windows\System32\WindowsInternal.ComposableShell.Display.dll,865280,7,6,4.284488704
C:\Windows\System32\WindowsInternal.Shell.CompUiActivation.dll,106496,7,2,2.713512619
C:\Windows\System32\windowslivelogin.dll,307200,8,4,3.126176872
C:\Windows\System32\WindowsManagementServiceWinRt.ProxyStub.dll,133728,7,3,2.078873275
C:\Windows\System32\windowsperformancerecordercontrol.dll,1298432,8,12,3.484882836
C:\Windows\System32\WindowsProtectedPrintConfiguration.dll,98304,7,4,2.396812026
C:\Windows\System32\windowsudk.shellcommon.dll,5496832,8,6,3.786385349
C:\Windows\System32\windowsudkservices.shellcommon.dll,131072,8,2,2.394879729
C:\Windows\System32\winethc.dll,126976,7,6,2.71193106
C:\Windows\System32\winhttp.dll,1183256,9,91,3.840762015
C:\Windows\System32\winhttpcom.dll,131072,9,2,2.676998602
C:\Windows\System32\WinHvEmulation.dll,163840,7,4,2.521973761
C:\Windows\System32\WinHvPlatform.dll,421888,9,66,2.559959003
C:\Windows\System32\wini3c.dll,147456,7,29,2.422164888
C:\Windows\System32\wininet.dll,2650120,9,327,3.860374656
C:\Windows\System32\wininetlui.dll,108928,9,1,1.813763032
C:\Windows\System32\wininitext.dll,71096,8,7,1.620018124
C:\Windows\System32\winipcfile.dll,512000,8,22,3.162742807
C:\Windows\System32\winipcsecproc.dll,921600,8,28,3.3360634
C:\Windows\System32\winipsec.dll,122880,7,73,2.45884505
C:\Windows\System32\Winlangdb.dll,212992,8,16,2.385814855
C:\Windows\System32\winlogonext.dll,106496,7,5,2.234950618
C:\Windows\System32\winmde.dll,2174912,8,7,3.547981107
C:\Windows\System32\winml.dll,65536,7,1,2.350109715
C:\Windows\System32\winmm.dll,224592,9,181,2.449707676
C:\Windows\System32\winmmbase.dll,208080,8,141,2.625437811
C:\Windows\System32\winmsipc.dll,2215936,8,48,3.615208507
C:\Windows\System32\WinMsoIrmProtector.dll,114688,8,4,2.527856234
C:\Windows\System32\winnlsres.dll,28672,2,0,2.711046852
C:\Windows\System32\winnsi.dll,71752,8,15,1.587691957
C:\Windows\System32\WinOpcIrmProtector.dll,106496,8,4,2.478948372
C:\Windows\System32\WinREAgent.dll,767416,7,7,4.012271804
C:\Windows\System32\winrnr.dll,84120,9,3,2.265299775
C:\Windows\System32\winrscmd.dll,143360,8,31,2.281363558
C:\Windows\System32\winrsmgr.dll,12288,2,0,0.713654525
C:\Windows\System32\winrssrv.dll,36864,7,4,1.386414727
C:\Windows\System32\WinRtTracing.dll,212992,7,3,3.219984422
C:\Windows\System32\WinSATAPI.dll,417792,7,4,3.530701766
C:\Windows\System32\WinSCard.dll,270336,8,80,2.728421816
C:\Windows\System32\winshfhc.dll,45056,7,2,1.574869192
C:\Windows\System32\winsku.dll,405504,8,2,2.582271446
C:\Windows\System32\winsqlite3.dll,1070872,7,292,3.820930354
C:\Windows\System32\WINSRPC.DLL,53248,7,31,1.563080069
C:\Windows\System32\winsrv.dll,90112,8,5,1.616880391
C:\Windows\System32\winsrvext.dll,139264,8,1,2.387760625
C:\Windows\System32\winsta.dll,422928,8,180,2.856129718
C:\Windows\System32\WinSync.dll,753664,7,1,3.207453222
C:\Windows\System32\WinSyncMetastore.dll,249856,7,1,2.563216115
C:\Windows\System32\WinSyncProviders.dll,159744,7,5,2.461680336
C:\Windows\System32\wintrust.dll,530376,8,163,3.610959335
C:\Windows\System32\WinTypes.dll,1493120,8,11,3.470113753
C:\Windows\System32\WinUICohabitation.dll,135168,6,6,2.77194449
C:\Windows\System32\winusb.dll,53248,7,37,1.89032223
C:\Windows\System32\WiredNetworkCSP.dll,65536,7,2,2.020459783
C:\Windows\System32\WirelessNetworkPreferenceCSP.dll,81920,7,2,2.193718263
C:\Windows\System32\wisp.dll,299008,8,4,3.238805781
C:\Windows\System32\witnesswmiv2provider.dll,61440,7,9,1.990560873
C:\Windows\System32\wkscli.dll,121320,8,29,2.085109492
C:\Windows\System32\wkspbrokerAx.dll,155648,7,5,3.405600026
C:\Windows\System32\wksprtPS.dll,57344,7,5,1.648672266
C:\Windows\System32\wkssvc.dll,393216,8,2,3.420571924
C:\Windows\System32\wlanapi.dll,592384,8,287,3.458291678
C:\Windows\System32\wlancfg.dll,405504,8,2,2.735557012
C:\Windows\System32\wlandlg.dll,225280,7,4,3.628604413
C:\Windows\System32\wlangpui.dll,413696,8,6,3.18332023
C:\Windows\System32\wlanhlp.dll,24576,2,204,3.746027436
C:\Windows\System32\WlanMediaManager.dll,864256,8,3,3.649183429
C:\Windows\System32\wlanmsm.dll,524288,8,3,2.740995322
C:\Windows\System32\wlanpref.dll,778240,8,5,3.640543523
C:\Windows\System32\WlanRadioManager.dll,94208,8,2,2.164027165
C:\Windows\System32\wlansec.dll,782336,8,34,2.950509198
C:\Windows\System32\wlansvc.dll,3145728,8,7,3.984970604
C:\Windows\System32\wlansvcpal.dll,61440,8,1,1.711933805
C:\Windows\System32\wlanui.dll,442368,8,6,3.222494129
C:\Windows\System32\wlanutil.dll,12288,2,7,1.379415017
C:\Windows\System32\Wldap32.dll,471040,8,245,2.561261965
C:\Windows\System32\wldp.dll,389920,8,51,3.191787359
C:\Windows\System32\wlgpclnt.dll,192512,8,4,2.271577364
C:\Windows\System32\wlidcli.dll,688128,8,96,3.482790492
C:\Windows\System32\wlidcredprov.dll,319488,8,2,2.94817077
C:\Windows\System32\wlidfdp.dll,155648,8,4,2.395740326
C:\Windows\System32\wlidnsp.dll,126976,8,4,2.312293419
C:\Windows\System32\wlidprov.dll,655360,8,4,3.571138747
C:\Windows\System32\wlidres.dll,40960,2,0,1.852994441
C:\Windows\System32\wlidsvc.dll,2035712,8,2,3.662056265
C:\Windows\System32\WMADMOD.DLL,765792,9,5,3.785364861
C:\Windows\System32\WMADMOE.DLL,798960,7,5,3.101421595
C:\Windows\System32\WMALFXGFXDSP.dll,1865000,8,4,3.062093546
C:\Windows\System32\WMASF.DLL,323656,7,35,3.157704254
C:\Windows\System32\wmcodecdspps.dll,40960,7,4,1.34811719
C:\Windows\System32\wmdmlog.dll,69632,7,4,2.099200075
C:\Windows\System32\wmdmps.dll,118784,7,5,2.424873166
C:\Windows\System32\wmdrmsdk.dll,28672,6,9,0.938259269
C:\Windows\System32\wmerror.dll,12288,2,0,0.849824019
C:\Windows\System32\wmi.dll,12288,2,45,2.919843744
C:\Windows\System32\wmiclnt.dll,77824,8,29,1.742013226
C:\Windows\System32\wmidcom.dll,212992,8,5,2.177985798
C:\Windows\System32\wmidx.dll,208896,7,1,2.90818209
C:\Windows\System32\wmiprop.dll,57344,7,2,1.720372094
C:\Windows\System32\wmitomi.dll,208896,8,13,2.420677105
C:\Windows\System32\WMNetMgr.dll,1282048,8,4,3.652709075
C:\Windows\System32\wmp.dll,10563584,9,8,4.51082056
C:\Windows\System32\WmpDui.dll,376832,8,146,3.565305213
C:\Windows\System32\wmpdxm.dll,249856,7,4,3.338324143
C:\Windows\System32\wmpeffects.dll,298984,8,4,2.909590028
C:\Windows\System32\WMPhoto.dll,438272,8,5,3.342706726
C:\Windows\System32\wmploc.DLL,12288,2,0,0.889184844
C:\Windows\System32\wmpps.dll,369256,7,4,2.031131058
C:\Windows\System32\wmpshell.dll,163840,7,4,2.924763438
C:\Windows\System32\wmsgapi.dll,45056,7,6,1.614399817
C:\Windows\System32\WMSPDMOD.DLL,1007616,8,5,3.855873349
C:\Windows\System32\WMSPDMOE.DLL,1093632,7,5,3.388593389
C:\Windows\System32\WMVCORE.DLL,2158408,8,21,3.893781085
C:\Windows\System32\WMVDECOD.DLL,2579848,9,6,4.13570419
C:\Windows\System32\wmvdspa.dll,237568,8,4,3.18353005
C:\Windows\System32\WMVENCOD.DLL,2005488,9,5,2.769198934
C:\Windows\System32\WMVSDECD.DLL,336176,9,5,2.560285888
C:\Windows\System32\WMVSENCD.DLL,413696,8,5,2.799834886
C:\Windows\System32\WMVXENCD.DLL,626688,8,5,2.692864639
C:\Windows\System32\WofTasks.dll,57344,7,4,1.68544525
C:\Windows\System32\WofUtil.dll,61440,7,11,1.75475709
C:\Windows\System32\WordBreakers.dll,94208,7,2,2.476510883
C:\Windows\System32\WorkfoldersControl.dll,839680,7,2,4.074698488
C:\Windows\System32\WorkFoldersGPExt.dll,118784,7,1,2.870970206
C:\Windows\System32\WorkFoldersRes.dll,69632,2,0,2.982111105
C:\Windows\System32\WorkFoldersShell.dll,237568,7,4,3.123339648
C:\Windows\System32\workfolderssvc.dll,1885616,7,4,4.19120855
C:\Windows\System32\wosc.dll,425984,8,3,3.04157029
C:\Windows\System32\wow64.dll,356856,8,32,2.56436809
C:\Windows\System32\wow64base.dll,55216,7,1,1.439299617
C:\Windows\System32\wow64con.dll,108944,6,1,1.975008556
C:\Windows\System32\wow64cpu.dll,51072,8,10,1.145183282
C:\Windows\System32\wow64win.dll,567600,7,2,3.240242578
C:\Windows\System32\Wpc.dll,1470464,8,6,3.982751663
C:\Windows\System32\WpcApi.dll,319488,7,6,3.641782188
C:\Windows\System32\WpcDesktopMonSvc.dll,1937408,8,3,3.47329461
C:\Windows\System32\WpcProxyStubs.dll,65536,7,2,1.976479473
C:\Windows\System32\WpcRefreshTask.dll,1073152,8,2,3.520809426
C:\Windows\System32\WpcWebFilter.dll,843776,7,6,3.891254701
C:\Windows\System32\wpdbusenum.dll,176128,8,2,2.296435737
C:\Windows\System32\wpdshext.dll,696320,8,5,3.886890344
C:\Windows\System32\WPDShServiceObj.dll,90112,8,4,2.190517682
C:\Windows\System32\WPDSp.dll,385024,7,4,4.102195321
C:\Windows\System32\wpd_ci.dll,282624,8,5,2.573783832
C:\Windows\System32\wpnapps.dll,1404928,8,3,3.629798952
C:\Windows\System32\wpnclient.dll,450560,8,3,3.452351777
C:\Windows\System32\wpncore.dll,1634304,8,2,3.819892491
C:\Windows\System32\wpninprc.dll,65536,7,2,2.254702298
C:\Windows\System32\wpnprv.dll,802816,8,2,3.138259798
C:\Windows\System32\wpnservice.dll,331776,8,2,2.523862184
C:\Windows\System32\wpnsruprov.dll,167936,7,4,2.52889859
C:\Windows\System32\WpnUserService.dll,122880,8,4,2.240345827
C:\Windows\System32\WpPortingLibrary.dll,40960,7,26,1.400891101
C:\Windows\System32\WppRecorderUM.dll,69632,7,5,1.809611709
C:\Windows\System32\WPTaskScheduler.dll,196608,8,2,2.592973248
C:\Windows\System32\wpx.dll,1422776,9,8,3.983480658
C:\Windows\System32\ws2help.dll,12288,2,24,2.09821845
C:\Windows\System32\ws2_32.dll,489104,9,196,2.983006168
C:\Windows\System32\WSAIFabricHost.dll,544768,10,2,2.733894081
C:\Windows\System32\wscapi.dll,286576,9,41,2.987920405
C:\Windows\System32\wscinterop.dll,233472,8,2,2.914734611
C:\Windows\System32\wscisvif.dll,57344,8,2,1.626849404
C:\Windows\System32\WSClient.dll,40960,8,30,1.246340227
C:\Windows\System32\wscproxystub.dll,36864,7,2,1.601280634
C:\Windows\System32\wscsvc.dll,385800,8,2,2.944209881
C:\Windows\System32\WSDApi.dll,827392,8,46,3.342774942
C:\Windows\System32\wsdchngr.dll,90112,7,6,2.291088991
C:\Windows\System32\WSDPrintProxy.DLL,114688,8,4,2.562032178
C:\Windows\System32\WsdProviderUtil.dll,49152,7,25,1.797425881
C:\Windows\System32\WSDScanProxy.dll,90112,7,4,2.672379357
C:\Windows\System32\wsecedit.dll,745472,8,4,3.139932982
C:\Windows\System32\wsepno.dll,106496,7,2,2.663653353
C:\Windows\System32\wshbth.dll,90112,9,17,2.371963809
C:\Windows\System32\wshcon.dll,49152,7,5,1.770637291
C:\Windows\System32\wshelper.dll,45056,7,1,1.789909382
C:\Windows\System32\wshext.dll,110592,8,10,2.38277363
C:\Windows\System32\wshhyperv.dll,38560,6,16,1.355514745
C:\Windows\System32\wship6.dll,32768,6,15,1.563186422
C:\Windows\System32\wshqos.dll,40960,7,15,1.663768314
C:\Windows\System32\wshrm.dll,45056,7,16,1.49527177
C:\Windows\System32\WSHTCPIP.DLL,32768,6,16,1.517611074
C:\Windows\System32\wshunix.dll,42696,6,16,1.45859374
C:\Windows\System32\wslapi.dll,110592,7,10,2.472358008
C:\Windows\System32\WsmAgent.dll,61440,8,9,1.621506891
C:\Windows\System32\WSManMigrationPlugin.dll,110592,8,27,2.374377279
C:\Windows\System32\WsmAuto.dll,196608,8,369,3.082247265
C:\Windows\System32\wsmplpxy.dll,36864,7,4,1.486079479
C:\Windows\System32\WsmRes.dll,69632,2,0,2.170819148
C:\Windows\System32\WsmSvc.dll,2740224,8,3676,3.544971604
C:\Windows\System32\WsmWmiPl.dll,335872,8,39,2.416171669
C:\Windows\System32\wsnmp32.dll,102400,8,51,1.853011771
C:\Windows\System32\wsock32.dll,40960,7,75,1.460976448
C:\Windows\System32\wsplib.dll,69632,7,2,2.067353334
C:\Windows\System32\wsp_fs.dll,1738168,7,10,4.117266807
C:\Windows\System32\wsp_health.dll,1512880,7,10,4.120964889
C:\Windows\System32\wsp_sr.dll,902576,7,10,3.719686529
